fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20221010 004151	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	626	TRUE	113111	0.0192437303729393	0.532753258530274	1024	860	14996	46170000	44
20221010 004325	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	321	TRUE	113111	0.0433095130631132	0.575317486881786	5760	360	14994	44820000	45
20221010 010151	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2118	TRUE	113111	0.00709762619451727	0.332890555719788	934	1023	13630	44980000	46
20221010 011258	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1811	TRUE	113111	0.00502325305905178	0.665990152941754	3835	967	14996	45530000	47
20221010 011358	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	95	TRUE	113111	0.0984946547115003	0.675166852043817	1113	1024	14993	44900000	48
20221010 012528	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	679	TRUE	113111	0.00539721910135673	0.625782319000654	1117	727	15000	46480000	49
20221010 013821	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2840	TRUE	113111	0.0050217239559246	0.215091837330666	6613	431	14995	44810000	50
fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20221010 115531	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	432	TRUE	113111	0.0500866246767691	0.688884090567008	2781	309	10275	51290000	1
20221010 115807	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	643	TRUE	113111	0.0395876666115946	0.30269993878901	6182	928	8560	47920000	2
20221010 115854	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	166	TRUE	113111	0.082341869602853	0.756205424722284	7034	566	8007	45670000	3
20221010 120126	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	340	TRUE	113111	0.0261371641097358	0.561493847249076	5434	812	11772	51660000	4
20221010 120243	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	188	TRUE	113111	0.0797013236848288	0.48568426579237	3599	351	13677	53130000	5
20221010 120414	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	148	TRUE	113111	0.0692321828530403	0.786886147288606	1077	583	10982	51560000	6
20221010 121243	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1528	TRUE	113111	0.0132935849711066	0.432325522294268	4515	410	9513	50100000	7
20221010 121839	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1156	TRUE	113111	0.0312422602621373	0.446829853029922	6613	748	6650	44700000	8
20221010 122016	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	161	TRUE	113111	0.034702236536541	0.619555816007778	3720	221	12231	52500000	9
20221010 122108	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	125	TRUE	113111	0.0758396910385345	0.874027084996924	5018	494	11205	50790000	10
20221010 122228	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	156	TRUE	113111	0.0659248544122674	0.551766380313784	2351	134	7803	47200000	11
20221010 122723	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	747	TRUE	113111	0.0158075265449588	0.9509843031317	4203	866	9295	49570000	12
20221010 123037	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	156	TRUE	113111	0.0913036879214342	0.397182178441435	135	652	14725	51190000	13
20221010 123141	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	121	TRUE	113111	0.0960392436520197	0.999764182846993	1664	894	5423	40760000	14
20221010 123458	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	556	TRUE	113111	0.0219561600101297	0.216925335666165	5705	19	13428	52990000	15
20221010 123601	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	142	TRUE	113111	0.0879885635520914	0.347077852739021	7322	467	12677	52250000	16
20221010 124531	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	500	TRUE	113111	0.00831810700608185	0.800774091621861	785	200	6012	43180000	17
20221010 124808	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	278	TRUE	113111	0.043880066678219	0.25151907841675	1235	716	5626	42510000	18
20221010 125035	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	562	TRUE	113111	0.0533604729272192	0.906956154182553	7946	101	7266	45070000	19
20221010 125212	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	181	TRUE	113111	0.0592799147053156	0.650833667917177	2941	979	14059	53890000	20
20221010 125540	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	404	TRUE	113111	0.0290538853381505	0.807382307535413	2849	1023	13656	54050000	21
20221010 125731	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	279	TRUE	113111	0.0368632932848475	0.733712549547065	7410	907	14074	53540000	22
20221010 125922	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	182	TRUE	113111	0.0412007188098347	0.470848516490896	3524	1024	13621	53480000	23
20221010 130047	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	116	TRUE	113111	0.0513385678334295	0.999466820761355	2858	1006	13891	54060000	24
20221010 130246	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	187	TRUE	113111	0.0419252319696042	0.835931617021964	2840	768	13917	54250000	25
20221010 131435	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	889	TRUE	113111	0.00566346291843859	0.954225785485818	2861	809	14152	54260000	26
20221010 132027	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	732	TRUE	113111	0.0160306898620978	0.927436956884263	2584	426	14034	54180000	27
20221010 132415	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	455	TRUE	113111	0.0237745481180809	0.911690428765585	2577	832	14093	54220000	28
20221010 134628	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2507	TRUE	113111	0.00504213601349816	0.818117204007182	2893	652	13901	54440000	29
20221010 140025	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1458	TRUE	113111	0.00557921012544852	0.959128397306854	3001	630	13598	53770000	30
20221010 142103	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2858	TRUE	113111	0.00511983306330285	0.715074898335745	3138	472	14156	54410000	31
20221010 144034	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1148	TRUE	113111	0.00533172852186066	0.757457958946109	1351	682	14014	54460000	32
20221010 145456	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2581	TRUE	113111	0.00512663067453107	0.736244299410551	2161	20	14018	53730000	33
20221010 151335	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1662	TRUE	113111	0.00514883385565714	0.771347627374049	2522	984	14026	54750000	34
20221010 160753	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2688	TRUE	113111	0.00503590624470252	0.768108579531239	2604	1024	14996	55210000	35
20221010 160908	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	217	TRUE	113111	0.0569290519966463	0.852556794478868	7719	108	15000	53600000	36
20221010 162822	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	3382	TRUE	113111	0.00503064583858445	0.759835276544386	4105	1024	14997	54410000	37
20221010 164311	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1389	TRUE	113111	0.00502583764063055	0.355926203346729	2416	598	14996	54970000	38
